"Brand","Model","Minivan","Wagon","Pickup","Automatic","EngineSize","Cylinders","CityMPG","HwyMPG","SUV","AWD","Hybrid"
"BMW","525I","0.0","0.0","0.0","1.0","2.5","6.0","19.0","28.0","0.0","0.0","0.0"
"BMW","530I (3-Mode)","0.0","0.0","0.0","1.0","3.0","6.0","19.0","29.0","0.0","0.0","0.0"
"BMW","Z4 Roadster","0.0","0.0","0.0","1.0","3.0","6.0","19.0","27.0","0.0","0.0","0.0"
"BUICK","LaCrosse/Allure","0.0","0.0","0.0","1.0","3.6","6.0","19.0","27.0","0.0","0.0","0.0"
"BUICK","Park Avenue","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","19.0","28.0","0.0","0.0","0.0"
"BUICK","Rendezvous FWD","0.0","0.0","0.0","1.0","3.4","6.0","19.0","26.0","1.0","0.0","0.0"
"CHEVROLET","Equinox AWD","0.0","0.0","0.0","1.0","3.4","6.0","19.0","25.0","1.0","1.0","0.0"
"CHEVROLET","Equinox FWD","0.0","0.0","0.0","1.0","3.4","6.0","19.0","25.0","1.0","0.0","0.0"
"CHEVROLET","Impala","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","19.0","28.0","0.0","0.0","0.0"
"CHEVROLET","Monte Carlo","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","19.0","28.0","0.0","0.0","0.0"
"CHEVROLET","Venture FWD","1.0","0.0","0.0","1.0","3.4","6.0","19.0","26.0","0.0","0.0","0.0"
"CHRYSLER","300C/SRT-8","0.0","0.0","0.0","1.0","3.5","6.0","19.0","27.0","0.0","0.0","0.0"
"CHRYSLER","Town & Country 2WD","1.0","0.0","0.0","1.0","3.3000000000000003","6.0","19.0","26.0","0.0","0.0","0.0"
"DODGE","Caravan 2WD","1.0","0.0","0.0","1.0","3.3000000000000003","6.0","19.0","26.0","0.0","0.0","0.0"
"DODGE","Magnum","0.0","0.0","0.0","1.0","3.5","6.0","19.0","27.0","1.0","0.0","0.0"
"FORD","Five Hundred AWD","0.0","0.0","0.0","1.0","3.0","6.0","19.0","26.0","0.0","1.0","0.0"
"FORD","Freestyle AWD","0.0","0.0","0.0","1.0","3.0","6.0","19.0","24.0","1.0","1.0","0.0"
"FORD","Mustang","0.0","0.0","0.0","1.0","4.0","6.0","19.0","25.0","0.0","0.0","0.0"
"FORD","Mustang","0.0","0.0","0.0","0.0","4.0","6.0","19.0","28.0","0.0","0.0","0.0"
"FORD","Taurus FFV","0.0","0.0","0.0","1.0","3.0","6.0","19.0","27.0","0.0","0.0","0.0"
"FORD","Taurus Wagon (2-Valve)","0.0","1.0","0.0","1.0","3.0","6.0","19.0","25.0","0.0","0.0","0.0"
"FORD","Taurus Wagon (4-Valve)","0.0","1.0","0.0","1.0","3.0","6.0","19.0","27.0","0.0","0.0","0.0"
"FORD","Taurus Wagon FFV","0.0","1.0","0.0","1.0","3.0","6.0","19.0","26.0","0.0","0.0","0.0"
"HONDA","Odyssey 2WD","1.0","0.0","0.0","1.0","3.5","6.0","19.0","25.0","0.0","0.0","0.0"
"HYUNDAI","SantaFe 2WD","0.0","0.0","0.0","1.0","2.7","6.0","19.0","25.0","1.0","0.0","0.0"
"HYUNDAI","Sonata","0.0","0.0","0.0","1.0","2.7","6.0","19.0","27.0","0.0","0.0","0.0"
"HYUNDAI","Tiburon","0.0","0.0","0.0","1.0","2.7","6.0","19.0","26.0","0.0","0.0","0.0"
"HYUNDAI","Tiburon","0.0","0.0","0.0","0.0","2.7","6.0","19.0","26.0","0.0","0.0","0.0"
"HYUNDAI","Tucson 4WD","0.0","0.0","0.0","1.0","2.7","6.0","19.0","24.0","1.0","0.0","0.0"
"INFINITI","G35","0.0","0.0","0.0","0.0","3.5","6.0","19.0","26.0","0.0","0.0","0.0"
"JAGUAR","X-Type","0.0","0.0","0.0","0.0","2.5","6.0","19.0","28.0","0.0","0.0","0.0"
"JAGUAR","X-Type Sport Brake","0.0","0.0","0.0","1.0","2.5","6.0","19.0","26.0","0.0","0.0","0.0"
"JAGUAR","X-Type Sport Brake","0.0","0.0","0.0","0.0","2.5","6.0","19.0","27.0","0.0","0.0","0.0"
"KIA","Sportage 2WD","0.0","0.0","0.0","1.0","2.7","6.0","19.0","25.0","1.0","0.0","0.0"
"KIA","Sportage 4WD","0.0","0.0","0.0","1.0","2.7","6.0","19.0","23.0","1.0","0.0","0.0"
"LEXUS","RX 330 2WD","0.0","0.0","0.0","1.0","3.3000000000000003","6.0","19.0","25.0","1.0","0.0","0.0"
"MAZDA","","0.0","0.0","0.0","0.0","3.0","6.0","19.0","26.0","0.0","0.0","0.0"
"MAZDA","6 Sport Wagon","0.0","1.0","0.0","0.0","3.0","6.0","19.0","26.0","0.0","0.0","0.0"
"MERCEDES-BENZ","C240 4MATIC","0.0","0.0","0.0","1.0","2.6","6.0","19.0","25.0","0.0","0.0","0.0"
"MERCEDES-BENZ","C240 4MATIC Wagon","0.0","1.0","0.0","1.0","2.6","6.0","19.0","24.0","0.0","0.0","0.0"
"MERCEDES-BENZ","C320","0.0","0.0","0.0","0.0","3.2","6.0","19.0","26.0","0.0","0.0","0.0"
"MERCEDES-BENZ","C320 4MATIC","0.0","0.0","0.0","1.0","3.2","6.0","19.0","26.0","0.0","0.0","0.0"
"MERCEDES-BENZ","C320 Sports Coupe FFV","0.0","0.0","0.0","1.0","3.2","6.0","19.0","24.0","0.0","0.0","0.0"
"MERCEDES-BENZ","E320 4MATIC","0.0","0.0","0.0","1.0","3.2","6.0","19.0","25.0","0.0","0.0","0.0"
"MERCEDES-BENZ","SLK350","0.0","0.0","0.0","1.0","3.5","6.0","19.0","25.0","0.0","0.0","0.0"
"MERCURY","Montego AWD","0.0","0.0","0.0","1.0","3.0","6.0","19.0","26.0","0.0","1.0","0.0"
"MERCURY","Sable FFV","0.0","0.0","0.0","1.0","3.0","6.0","19.0","27.0","0.0","0.0","0.0"
"MERCURY","Sable Wagon (2-Valve)","0.0","1.0","0.0","1.0","3.0","6.0","19.0","25.0","0.0","0.0","0.0"
"MERCURY","Sable Wagon (4-Valve)","0.0","1.0","0.0","1.0","3.0","6.0","19.0","27.0","0.0","0.0","0.0"
"MERCURY","Sable Wagon FFV","0.0","1.0","0.0","1.0","3.0","6.0","19.0","26.0","0.0","0.0","0.0"
"MITSUBISHI","Galant","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","19.0","27.0","0.0","0.0","0.0"
"NISSAN","350Z","0.0","0.0","0.0","0.0","3.5","6.0","19.0","25.0","0.0","0.0","0.0"
"NISSAN","350Z","0.0","0.0","0.0","1.0","3.5","6.0","19.0","26.0","0.0","0.0","0.0"
"NISSAN","Quest","1.0","0.0","0.0","1.0","3.5","6.0","19.0","26.0","0.0","0.0","0.0"
"PONTIAC","Aztek FWD","0.0","0.0","0.0","1.0","3.4","6.0","19.0","26.0","1.0","0.0","0.0"
"PONTIAC","Grand Prix","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","19.0","28.0","0.0","0.0","0.0"
"PONTIAC","Montana FWD","1.0","0.0","0.0","1.0","3.4","6.0","19.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 Cabriolet (new body style)","0.0","0.0","0.0","1.0","3.6","6.0","19.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 Coupe (new body style)","0.0","0.0","0.0","1.0","3.6","6.0","19.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 S Cabriolet","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","19.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 S Coupe","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","19.0","26.0","0.0","0.0","0.0"
"SATURN","Vue AWD","0.0","0.0","0.0","1.0","3.5","6.0","19.0","25.0","1.0","1.0","0.0"
"SUBARU","Outback AWD","0.0","0.0","0.0","1.0","3.0","6.0","19.0","25.0","1.0","1.0","0.0"
"SUBARU","Outback Wagon AWD","0.0","0.0","0.0","1.0","3.0","6.0","19.0","25.0","1.0","1.0","0.0"
"SUZUKI","Grand Vitara","0.0","0.0","0.0","1.0","2.5","6.0","19.0","22.0","1.0","0.0","0.0"
"SUZUKI","Grand Vitara","0.0","0.0","0.0","0.0","2.5","6.0","19.0","22.0","1.0","0.0","0.0"
"SUZUKI","Grand Vitara 4WD","0.0","0.0","0.0","1.0","2.5","6.0","19.0","22.0","1.0","0.0","0.0"
"SUZUKI","Grand Vitara 4WD","0.0","0.0","0.0","0.0","2.5","6.0","19.0","22.0","1.0","0.0","0.0"
"TOYOTA","Highlander 2WD","0.0","0.0","0.0","1.0","3.3000000000000003","6.0","19.0","25.0","1.0","0.0","0.0"
"TOYOTA","Sienna 2WD","1.0","0.0","0.0","1.0","3.3000000000000003","6.0","19.0","26.0","0.0","0.0","0.0"
"VOLKSWAGEN","Passat","0.0","0.0","0.0","1.0","2.8000000000000003","6.0","19.0","27.0","0.0","0.0","0.0"
"VOLKSWAGEN","Passat 4MOTION","0.0","0.0","0.0","1.0","2.8000000000000003","6.0","19.0","26.0","0.0","0.0","0.0"
"VOLKSWAGEN","Passat Wagon","0.0","1.0","0.0","1.0","2.8000000000000003","6.0","19.0","27.0","0.0","0.0","0.0"
"VOLKSWAGEN","Passat Wagon 4MOTION","0.0","1.0","0.0","1.0","2.8000000000000003","6.0","19.0","26.0","0.0","0.0","0.0"
"CHEVROLET","Colorado 2WD","0.0","0.0","1.0","0.0","3.5","5.0","19.0","25.0","0.0","0.0","0.0"
"CHEVROLET","Colorado 4WD","0.0","0.0","1.0","0.0","3.5","5.0","19.0","24.0","0.0","0.0","0.0"
"GMC","Canyon 2WD","0.0","0.0","1.0","0.0","3.5","5.0","19.0","25.0","0.0","0.0","0.0"
"GMC","Canyon 4WD","0.0","0.0","1.0","0.0","3.5","5.0","19.0","24.0","0.0","0.0","0.0"
"VOLVO","S40 AWD","0.0","0.0","0.0","0.0","2.5","5.0","19.0","27.0","0.0","1.0","0.0"
"VOLVO","S60 AWD","0.0","0.0","0.0","1.0","2.5","5.0","19.0","26.0","0.0","1.0","0.0"
"VOLVO","S80 AWD","0.0","0.0","0.0","1.0","2.5","5.0","19.0","26.0","0.0","1.0","0.0"
"VOLVO","V50 AWD","0.0","1.0","0.0","0.0","2.5","5.0","19.0","27.0","0.0","1.0","0.0"
"VOLVO","V50 AWD","0.0","1.0","0.0","1.0","2.5","5.0","19.0","26.0","0.0","1.0","0.0"
"VOLVO","V70 AWD","0.0","1.0","0.0","1.0","2.5","5.0","19.0","26.0","0.0","1.0","0.0"
"VOLVO","V70 FWD","0.0","1.0","0.0","1.0","2.4","5.0","19.0","26.0","0.0","0.0","0.0"
"CHEVROLET","Colorado 4WD","0.0","0.0","1.0","0.0","2.8000000000000003","4.0","19.0","23.0","0.0","0.0","0.0"
"CHEVROLET","Colorado Crew 4WD","0.0","0.0","1.0","0.0","2.8000000000000003","4.0","19.0","23.0","0.0","0.0","0.0"
"CHRYSLER","PT Cruiser","0.0","0.0","0.0","1.0","2.4","4.0","19.0","26.0","1.0","0.0","0.0"
"CHRYSLER","PT Cruiser Conv/Cabrio","0.0","0.0","0.0","1.0","2.4","4.0","19.0","26.0","1.0","0.0","0.0"
"FORD","Escape 4WD","0.0","0.0","0.0","1.0","2.3000000000000003","4.0","19.0","22.0","1.0","0.0","0.0"
"GMC","Canyon 4WD","0.0","0.0","1.0","0.0","2.8000000000000003","4.0","19.0","23.0","0.0","0.0","0.0"
"GMC","Canyon Crew 4WD","0.0","0.0","1.0","0.0","2.8000000000000003","4.0","19.0","23.0","0.0","0.0","0.0"
"MAZDA","Tribute 4WD","0.0","0.0","0.0","1.0","2.3000000000000003","4.0","19.0","22.0","1.0","0.0","0.0"
"MITSUBISHI","Lancer Evolution","0.0","0.0","0.0","0.0","2.0","4.0","19.0","26.0","0.0","0.0","0.0"
"MITSUBISHI","Lancer Evolution","0.0","0.0","0.0","0.0","2.0","4.0","19.0","26.0","0.0","0.0","0.0"
"NISSAN","Frontier 2WD","0.0","0.0","1.0","1.0","2.5","4.0","19.0","24.0","0.0","0.0","0.0"
"SAAB","","0.0","0.0","0.0","1.0","2.3000000000000003","4.0","19.0","28.0","0.0","0.0","0.0"
"SAAB","9-2X Wagon AWD","0.0","1.0","0.0","1.0","2.0","4.0","19.0","25.0","0.0","1.0","0.0"
"SAAB","9-3 Convertible","0.0","0.0","0.0","1.0","2.0","4.0","19.0","27.0","0.0","0.0","0.0"
"SAAB","9-5 Wagon","0.0","1.0","0.0","1.0","2.3000000000000003","4.0","19.0","28.0","0.0","0.0","0.0"
"SUBARU","Baja AWD","0.0","0.0","0.0","0.0","2.5","4.0","19.0","25.0","1.0","1.0","0.0"
"SUBARU","Forester AWD","0.0","0.0","0.0","0.0","2.5","4.0","19.0","24.0","1.0","1.0","0.0"
"SUBARU","Impreza AWD","0.0","0.0","0.0","1.0","2.0","4.0","19.0","26.0","0.0","1.0","0.0"
"SUBARU","Impreza Wagon/Outback SPT AWD","0.0","1.0","0.0","1.0","2.0","4.0","19.0","26.0","0.0","1.0","0.0"
"SUBARU","Legacy AWD","0.0","0.0","0.0","0.0","2.5","4.0","19.0","25.0","0.0","1.0","0.0"
"SUBARU","Legacy AWD","0.0","0.0","0.0","1.0","2.5","4.0","19.0","25.0","0.0","1.0","0.0"
"SUBARU","Legacy Wagon AWD","0.0","1.0","0.0","0.0","2.5","4.0","19.0","25.0","0.0","1.0","0.0"
"SUBARU","Legacy Wagon AWD","0.0","1.0","0.0","1.0","2.5","4.0","19.0","25.0","0.0","1.0","0.0"
"SUBARU","Outback Wagon AWD","0.0","0.0","0.0","0.0","2.5","4.0","19.0","25.0","1.0","1.0","0.0"
"SUBARU","Outback Wagon AWD","0.0","0.0","0.0","1.0","2.5","4.0","19.0","24.0","1.0","1.0","0.0"
"TOYOTA","Tacoma 4WD","0.0","0.0","1.0","0.0","2.7","4.0","19.0","23.0","0.0","0.0","0.0"
"AUDI","A8","0.0","0.0","0.0","1.0","4.2","8.0","18.0","24.0","0.0","0.0","0.0"
"AUDI","A8 L","0.0","0.0","0.0","1.0","4.2","8.0","18.0","24.0","0.0","0.0","0.0"
"BMW","545I (3-Mode)","0.0","0.0","0.0","1.0","4.4","8.0","18.0","26.0","0.0","0.0","0.0"
"BMW","645CI (3-Mode)","0.0","0.0","0.0","1.0","4.4","8.0","18.0","26.0","0.0","0.0","0.0"
"BMW","645CI Conv (3-Mode)","0.0","0.0","0.0","1.0","4.4","8.0","18.0","26.0","0.0","0.0","0.0"
"BMW","745I","0.0","0.0","0.0","1.0","4.4","8.0","18.0","26.0","0.0","0.0","0.0"
"BMW","745LI","0.0","0.0","0.0","1.0","4.4","8.0","18.0","26.0","0.0","0.0","0.0"
"CADILLAC","DeVille","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","18.0","26.0","0.0","0.0","0.0"
"CHEVROLET","C15 Silverado Hybrid 2WD","0.0","0.0","1.0","1.0","5.3","8.0","18.0","21.0","0.0","0.0","1.0"
"CHEVROLET","Corvette","0.0","0.0","0.0","1.0","6.0","8.0","18.0","26.0","0.0","0.0","0.0"
"CHEVROLET","Corvette","0.0","0.0","0.0","0.0","6.0","8.0","18.0","28.0","0.0","0.0","0.0"
"FORD","Crown Victoria","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","18.0","25.0","0.0","0.0","0.0"
"FORD","Mustang","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","18.0","23.0","0.0","0.0","0.0"
"FORD","Thunderbird","0.0","0.0","0.0","1.0","3.9","8.0","18.0","24.0","0.0","0.0","0.0"
"GMC","C15 Sierra Hybrid 2WD","0.0","0.0","1.0","1.0","5.3","8.0","18.0","21.0","0.0","0.0","1.0"
"JAGUAR","VDP LWB","0.0","0.0","0.0","1.0","4.2","8.0","18.0","27.0","0.0","0.0","0.0"
"JAGUAR","XJ8L","0.0","0.0","0.0","1.0","4.2","8.0","18.0","28.0","0.0","0.0","0.0"
"JAGUAR","XK8","0.0","0.0","0.0","1.0","4.2","8.0","18.0","26.0","0.0","0.0","0.0"
"JAGUAR","XK8 Conv","0.0","0.0","0.0","1.0","4.2","8.0","18.0","26.0","0.0","0.0","0.0"
"LEXUS","GS 300/GS 430","0.0","0.0","0.0","1.0","4.3","8.0","18.0","23.0","0.0","0.0","0.0"
"LEXUS","LS 430","0.0","0.0","0.0","1.0","4.3","8.0","18.0","25.0","0.0","0.0","0.0"
"LEXUS","SC 430","0.0","0.0","0.0","1.0","4.3","8.0","18.0","23.0","0.0","0.0","0.0"
"LINCOLN","LS","0.0","0.0","0.0","1.0","3.9","8.0","18.0","24.0","0.0","0.0","0.0"
"LINCOLN","Town Car","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","18.0","25.0","0.0","0.0","0.0"
"MERCURY","Grand Marquis","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","18.0","25.0","0.0","0.0","0.0"
"PONTIAC","Grand Prix","0.0","0.0","0.0","1.0","5.3","8.0","18.0","27.0","0.0","0.0","0.0"
"ACURA","RL","0.0","0.0","0.0","1.0","3.5","6.0","18.0","26.0","0.0","0.0","0.0"
"AUDI","A4 Avant Quattro","0.0","1.0","0.0","0.0","3.0","6.0","18.0","26.0","0.0","0.0","0.0"
"AUDI","A4 Avant Quattro","0.0","1.0","0.0","1.0","3.0","6.0","18.0","26.0","0.0","0.0","0.0"
"AUDI","A4 Cabriolet Quattro","0.0","0.0","0.0","1.0","3.0","6.0","18.0","26.0","0.0","0.0","0.0"
"AUDI","A4 Quattro","0.0","0.0","0.0","0.0","3.0","6.0","18.0","26.0","0.0","0.0","0.0"
"AUDI","A4 Quattro","0.0","0.0","0.0","1.0","3.0","6.0","18.0","26.0","0.0","0.0","0.0"
"BMW","325CI Conv","0.0","0.0","0.0","1.0","2.5","6.0","18.0","26.0","0.0","0.0","0.0"
"BMW","330CI Conv","0.0","0.0","0.0","1.0","3.0","6.0","18.0","25.0","0.0","0.0","0.0"
"BMW","330XI","0.0","0.0","0.0","1.0","3.0","6.0","18.0","25.0","0.0","0.0","0.0"
"BUICK","Rendezvous AWD","0.0","0.0","0.0","1.0","3.4","6.0","18.0","24.0","1.0","1.0","0.0"
"BUICK","Rendezvous AWD","0.0","0.0","0.0","1.0","3.6","6.0","18.0","25.0","1.0","1.0","0.0"
"BUICK","Rendezvous FWD","0.0","0.0","0.0","1.0","3.6","6.0","18.0","27.0","1.0","0.0","0.0"
"BUICK","Terraza FWD","1.0","0.0","0.0","1.0","3.5","6.0","18.0","24.0","0.0","0.0","0.0"
"CADILLAC","CTS","0.0","0.0","0.0","1.0","2.8000000000000003","6.0","18.0","27.0","0.0","0.0","0.0"
"CADILLAC","CTS","0.0","0.0","0.0","1.0","3.6","6.0","18.0","27.0","0.0","0.0","0.0"
"CHEVROLET","Uplander FWD","1.0","0.0","0.0","1.0","3.5","6.0","18.0","24.0","0.0","0.0","0.0"
"CHRYSLER","Pacifica 2WD","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","18.0","25.0","1.0","0.0","0.0"
"CHRYSLER","Town & Country 2WD","1.0","0.0","0.0","1.0","3.8000000000000003","6.0","18.0","25.0","0.0","0.0","0.0"
"CHRYSLER","Town & Country 2WD FFV","1.0","0.0","0.0","1.0","3.3000000000000003","6.0","18.0","25.0","0.0","0.0","0.0"
"DODGE","Caravan 2WD","1.0","0.0","0.0","1.0","3.8000000000000003","6.0","18.0","25.0","0.0","0.0","0.0"
"DODGE","Caravan 2WD FFV","1.0","0.0","0.0","1.0","3.3000000000000003","6.0","18.0","25.0","0.0","0.0","0.0"
"FORD","Escape 4WD","0.0","0.0","0.0","1.0","3.0","6.0","18.0","22.0","1.0","0.0","0.0"
"FORD","Freestar Cargo Van FWD","1.0","0.0","0.0","1.0","3.9","6.0","18.0","23.0","0.0","0.0","0.0"
"FORD","Freestar Wagon FWD","1.0","0.0","0.0","1.0","3.8000000000000003","6.0","18.0","23.0","0.0","0.0","0.0"
"FORD","Ranger Pickup 2WD","0.0","0.0","1.0","1.0","3.0","6.0","18.0","22.0","0.0","0.0","0.0"
"FORD","Ranger Pickup 2WD","0.0","0.0","1.0","0.0","3.0","6.0","18.0","23.0","0.0","0.0","0.0"
"FORD","Ranger Pickup 2WD","0.0","0.0","1.0","0.0","4.0","6.0","18.0","23.0","0.0","0.0","0.0"
"HYUNDAI","SantaFe 4WD","0.0","0.0","0.0","1.0","2.7","6.0","18.0","23.0","1.0","0.0","0.0"
"HYUNDAI","Tiburon","0.0","0.0","0.0","0.0","2.7","6.0","18.0","26.0","0.0","0.0","0.0"
"HYUNDAI","XG350","0.0","0.0","0.0","1.0","3.5","6.0","18.0","26.0","0.0","0.0","0.0"
"INFINITI","G35","0.0","0.0","0.0","1.0","3.5","6.0","18.0","25.0","0.0","0.0","0.0"
"INFINITI","G35","0.0","0.0","0.0","1.0","3.5","6.0","18.0","25.0","0.0","0.0","0.0"
"JAGUAR","S-Type 3","0.0","0.0","0.0","0.0","3.0","6.0","18.0","26.0","0.0","0.0","0.0"
"JAGUAR","X-Type","0.0","0.0","0.0","1.0","2.5","6.0","18.0","26.0","0.0","0.0","0.0"
"JAGUAR","X-Type","0.0","0.0","0.0","1.0","3.0","6.0","18.0","25.0","0.0","0.0","0.0"
"JAGUAR","X-Type","0.0","0.0","0.0","0.0","3.0","6.0","18.0","28.0","0.0","0.0","0.0"
"JAGUAR","X-Type Sport Brake","0.0","0.0","0.0","1.0","3.0","6.0","18.0","24.0","0.0","0.0","0.0"
"JAGUAR","X-Type Sport Brake","0.0","0.0","0.0","0.0","3.0","6.0","18.0","27.0","0.0","0.0","0.0"
"JEEP","Liberty/Cherokee 2WD","0.0","0.0","0.0","0.0","3.7","6.0","18.0","22.0","1.0","0.0","0.0"
"JEEP","Liberty/Cherokee 4WD","0.0","0.0","0.0","0.0","3.7","6.0","18.0","22.0","1.0","0.0","0.0"
"LAND ROVER","Freelander","0.0","0.0","0.0","1.0","2.5","6.0","18.0","21.0","1.0","0.0","0.0"
"LEXUS","GS 300/GS 430","0.0","0.0","0.0","1.0","3.0","6.0","18.0","25.0","0.0","0.0","0.0"
"LEXUS","IS 300","0.0","0.0","0.0","0.0","3.0","6.0","18.0","25.0","0.0","0.0","0.0"
"LEXUS","IS 300","0.0","0.0","0.0","1.0","3.0","6.0","18.0","24.0","0.0","0.0","0.0"
"LEXUS","RX 330 4WD","0.0","0.0","0.0","1.0","3.3000000000000003","6.0","18.0","24.0","1.0","0.0","0.0"
"MAZDA","B3000","0.0","0.0","1.0","1.0","3.0","6.0","18.0","22.0","0.0","0.0","0.0"
"MAZDA","B3000","0.0","0.0","1.0","0.0","3.0","6.0","18.0","23.0","0.0","0.0","0.0"
"MAZDA","B4000 2WD","0.0","0.0","1.0","0.0","4.0","6.0","18.0","23.0","0.0","0.0","0.0"
"MAZDA","MPV","1.0","0.0","0.0","1.0","3.0","6.0","18.0","25.0","0.0","0.0","0.0"
"MAZDA","Tribute 4WD","0.0","0.0","0.0","1.0","3.0","6.0","18.0","22.0","1.0","0.0","0.0"
"MERCEDES-BENZ","E320 4MATIC Wagon","0.0","1.0","0.0","1.0","3.2","6.0","18.0","24.0","0.0","0.0","0.0"
"MERCEDES-BENZ","SLK350","0.0","0.0","0.0","0.0","3.5","6.0","18.0","25.0","0.0","0.0","0.0"
"MERCURY","Mariner 4WD","0.0","0.0","0.0","1.0","3.0","6.0","18.0","23.0","1.0","0.0","0.0"
"NISSAN","350Z Roadster","0.0","0.0","0.0","1.0","3.5","6.0","18.0","25.0","0.0","0.0","0.0"
"NISSAN","Quest","1.0","0.0","0.0","1.0","3.5","6.0","18.0","25.0","0.0","0.0","0.0"
"PONTIAC","Aztek AWD","0.0","0.0","0.0","1.0","3.4","6.0","18.0","24.0","1.0","1.0","0.0"
"PONTIAC","Grand Prix","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","18.0","27.0","0.0","0.0","0.0"
"PONTIAC","Montana SVX FWD","1.0","0.0","0.0","1.0","3.5","6.0","18.0","24.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 Cabriolet","0.0","0.0","0.0","1.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 Cabriolet","0.0","0.0","0.0","0.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 Cabriolet Kit","0.0","0.0","0.0","1.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 Cabriolet Kit","0.0","0.0","0.0","0.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 Coupe","0.0","0.0","0.0","1.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 Coupe","0.0","0.0","0.0","0.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 Coupe Kit","0.0","0.0","0.0","1.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 Coupe Kit","0.0","0.0","0.0","0.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 S Cabriolet","0.0","0.0","0.0","0.0","3.8000000000000003","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Carrera 2 S Coupe","0.0","0.0","0.0","0.0","3.8000000000000003","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Targa","0.0","0.0","0.0","1.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Targa","0.0","0.0","0.0","0.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Targa Kit","0.0","0.0","0.0","1.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"PORSCHE","Targa Kit","0.0","0.0","0.0","0.0","3.6","6.0","18.0","26.0","0.0","0.0","0.0"
"SATURN","Relay FWD","1.0","0.0","0.0","1.0","3.5","6.0","18.0","24.0","0.0","0.0","0.0"
"SUZUKI","Grand Vitara XL7","0.0","0.0","0.0","1.0","2.7","6.0","18.0","22.0","1.0","0.0","0.0"
"TOYOTA","4Runner 2WD","0.0","0.0","0.0","1.0","4.0","6.0","18.0","22.0","1.0","0.0","0.0"
"TOYOTA","Highlander 4WD","0.0","0.0","0.0","1.0","3.3000000000000003","6.0","18.0","24.0","1.0","0.0","0.0"
"TOYOTA","Sienna 4WD","1.0","0.0","0.0","1.0","3.3000000000000003","6.0","18.0","24.0","0.0","0.0","0.0"
"TOYOTA","Tacoma 2WD","0.0","0.0","1.0","1.0","4.0","6.0","18.0","22.0","0.0","0.0","0.0"
"TOYOTA","Tundra 2WD","0.0","0.0","1.0","1.0","4.0","6.0","18.0","22.0","0.0","0.0","0.0"
"VOLVO","S80 FWD","0.0","0.0","0.0","1.0","2.9","6.0","18.0","26.0","0.0","0.0","0.0"
"CHEVROLET","Colorado 2WD","0.0","0.0","1.0","1.0","3.5","5.0","18.0","23.0","0.0","0.0","0.0"
"CHEVROLET","Colorado 4WD","0.0","0.0","1.0","1.0","3.5","5.0","18.0","22.0","0.0","0.0","0.0"
"CHEVROLET","Colorado Crew 2WD","0.0","0.0","1.0","1.0","3.5","5.0","18.0","23.0","0.0","0.0","0.0"
"GMC","Canyon 2WD","0.0","0.0","1.0","1.0","3.5","5.0","18.0","23.0","0.0","0.0","0.0"
"GMC","Canyon 4WD","0.0","0.0","1.0","1.0","3.5","5.0","18.0","22.0","0.0","0.0","0.0"
"GMC","Canyon Crew 2WD","0.0","0.0","1.0","1.0","3.5","5.0","18.0","23.0","0.0","0.0","0.0"
"VOLVO","S60 R AWD","0.0","0.0","0.0","0.0","2.5","5.0","18.0","24.0","0.0","1.0","0.0"
